path	module	permission	guards	schema	file	line
/api/hr/compensation/pay-items/create	hr	hr.compensation.manage	requirePermission	z.object({     employeeId: z.string().min(1),     componentId: z.string().uuid(),     amount: z.number().nonnegative().nullable().optional(),     percent: z.number().min(0).max(100).nullable().optional(),     effectiveFrom: z.string().regex(/^\d{4}-\d{2}-\d{2}$/),     effectiveTo: z.string().regex(/^\d{4}-\d{2}-\d{2}$/).nullable().optional(),     note: z.string().max(1000).nullable().optional(),   })	netlify/functions/routes/hrCompensation.ts	61
/api/hr/compensation/pay-items/get	hr	hr.compensation.view	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/hrCompensation.ts	49
/api/hr/compensation/pay-items/list	hr	hr.compensation.view	requirePermission	z.object({     employeeId: z.string().optional(),     status: z.string().optional(),     activeOnly: z.boolean().optional(),     componentId: z.string().uuid().optional(),   })	netlify/functions/routes/hrCompensation.ts	33
/api/hr/compensation/pay-items/reject	hr	hr.compensation.approve	requirePermission	z.object({ id: z.string().uuid(), reason: z.string().trim().min(1, 'A reason is required to reject a pay item.').max(500) })	netlify/functions/routes/hrCompensation.ts	102
/api/hr/compensation/pay-items/retire	hr	hr.compensation.manage	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/hrCompensation.ts	113
/api/hr/compensation/pay-items/submit	hr	hr.compensation.manage	requirePermission	z.object({ id: z.string().uuid(), idempotencyKey: z.string().min(1).max(200) })	netlify/functions/routes/hrCompensation.ts	80
/api/hr/compensation/reports/list	hr	hr.compensation.reports.view	requirePermission	z.object({     employeeId: z.string().optional(),     status: z.string().optional(),   })	netlify/functions/routes/hrCompensation.ts	128
/api/hr/cost-centers/create	hr	hr.cost_centers.manage	requirePermission	z.object({     code: z.string().max(40).nullable().optional(), name: z.string().min(1).max(160),     currency: z.string().max(8).optional(), annualBudget: z.number().nullable().optional(),     departmentId: z.string().nullable().optional(), managerId: z.string().nullable().optional(),   })	netlify/functions/routes/hr.ts	1030
/api/hr/cost-centers/list	hr	hr.cost_centers.view	requirePermission		netlify/functions/routes/hr.ts	1024
/api/hr/cost-centers/retire	hr	hr.cost_centers.manage	requirePermission	z.object({ costCenterId: z.string().uuid(), ...GATED })	netlify/functions/routes/hr.ts	1056
/api/hr/cost-centers/update	hr	hr.cost_centers.manage	requirePermission	z.object({     costCenterId: z.string().uuid(), expectedUpdatedAt: z.string().nullable().optional(),     code: z.string().max(40).nullable().optional(), name: z.string().min(1).max(160).optional(),     currency: z.string().max(8).optional(), annualBudget: z.number().nullable().optional(),     departmentId: z.string().nullable().optional(), managerId: z.string().nullable().optional(), isActive: z.boolean().optional(),     ...GATED,   })	netlify/functions/routes/hr.ts	1042
/api/hr/dashboard/kpis	hr	hr.dashboard.view	requirePermission		netlify/functions/routes/hr.ts	1106
/api/hr/documents/archive	hr	hr.employee_documents.archive	requirePermission	z.object({ documentId: z.string().uuid() })	netlify/functions/routes/hr.ts	1511
/api/hr/documents/compliance	hr	hr.employee_documents.view	requirePermission,userCan	z.object({     employeeId: z.string().optional(), departmentId: z.string().optional(), overview: z.boolean().optional(),   })	netlify/functions/routes/hr.ts	1594
/api/hr/documents/download-url	hr	hr.employee_documents.download	requirePermission,userCan	z.object({ documentId: z.string().uuid() })	netlify/functions/routes/hr.ts	1524
/api/hr/documents/expiring	hr	hr.employee_documents.view	requirePermission,userCan	z.object({ withinDays: z.number().int().positive().max(365).optional() })	netlify/functions/routes/hr.ts	1579
/api/hr/documents/expiry/run-sweep	hr			z.object({ windows: z.array(z.number().int()).optional() })	netlify/functions/routes/hr.ts	1685
/api/hr/documents/list	hr	hr.employee_documents.view	requirePermission,userCan	z.object({     q: z.string().optional(), employeeId: z.string().optional(), departmentId: z.string().optional(),     documentType: z.string().optional(), status: z.string().optional(), confidentiality: z.string().optional(),     expiryState: z.enum(['valid','expiring','expired','none']).optional(),     expiringWithinDays: z.number().int().positive().optional(),     page: z.number().int().positive().optional(), pageSize: z.number().int().positive().max(200).optional(),   })	netlify/functions/routes/hr.ts	1546
/api/hr/documents/requirements/create	hr	hr.employee_documents.requirements.manage	requirePermission	z.object({     documentType: z.string().min(1).max(80), label: z.string().min(1).max(200),     appliesToScope: z.enum(['all','role','employment_type','department']),     appliesToValue: z.string().nullable().optional(),     requiresExpiry: z.boolean().optional(), reminderDays: z.array(z.number().int()).optional(),     minConfidentiality: z.enum(['internal','confidential','restricted_hr','legal','medical']).nullable().optional(),     metadata: z.record(z.string(), z.unknown()).optional(),   })	netlify/functions/routes/hr.ts	1630
/api/hr/documents/requirements/list	hr	hr.employee_documents.view	requirePermission	z.object({ activeOnly: z.boolean().optional() })	netlify/functions/routes/hr.ts	1616
/api/hr/documents/requirements/retire	hr	hr.employee_documents.requirements.manage	requirePermission	z.object({ requirementId: z.string().uuid() })	netlify/functions/routes/hr.ts	1670
/api/hr/documents/requirements/update	hr	hr.employee_documents.requirements.manage	requirePermission	z.object({     requirementId: z.string().uuid(), label: z.string().min(1).max(200).optional(),     requiresExpiry: z.boolean().optional(), reminderDays: z.array(z.number().int()).optional(),     minConfidentiality: z.enum(['internal','confidential','restricted_hr','legal','medical']).nullable().optional(),     metadata: z.record(z.string(), z.unknown()).optional(),   })	netlify/functions/routes/hr.ts	1651
/api/hr/documents/stats	hr	hr.employee_documents.view	requirePermission,userCan		netlify/functions/routes/hr.ts	1566
/api/hr/documents/verify	hr	hr.employee_documents.verify	requirePermission	z.object({ documentId: z.string().uuid(), decision: z.enum(['approve', 'reject']), reason: z.string().max(500).optional() })	netlify/functions/routes/hr.ts	1492
/api/hr/employee-change-requests/cancel	hr	hr.view	requirePermission,userCan	z.object({ requestId: z.string().uuid() })	netlify/functions/routes/hr.ts	1323
/api/hr/employee-change-requests/decide	hr		requireUser,userCan	z.object({ requestId: z.string().uuid(), decision: z.enum(['approve','reject','return']), comment: z.string().max(500).optional() })	netlify/functions/routes/hr.ts	1284
/api/hr/employee-change-requests/list	hr	hr.view	requirePermission	z.object({ status: z.string().optional(), employeeId: z.string().optional() })	netlify/functions/routes/hr.ts	1272
/api/hr/employee-statutory/capture	hr	hr.employee.statutory.capture	requirePermission	z.object({     employeeId:                   z.string(),     jurisdiction:                 z.string().optional(),     currency:                     z.string().optional(),     nisNumber:                    z.string().nullable().optional(),     nisApplicable:                z.boolean().optional(),     previousEmployerName:         z.string().nullable().optional(),     previousEmployerEndDate:      z.string().nullable().optional(),     openingYtdInsurableEarnings:  z.number().nonnegative().optional(),     openingYtdNisEmployee:        z.number().nonnegative().optional(),     openingYtdNisEmployer:        z.number().nonnegative().optional(),     openingBalanceAsOf:           z.string().nullable().optional(),   })	netlify/functions/routes/hrStatutoryProfile.ts	46
/api/hr/employee-statutory/get	hr	hr.employee.statutory.view	requirePermission	z.object({     employeeId:   z.string(),     jurisdiction: z.string().optional(),   })	netlify/functions/routes/hrStatutoryProfile.ts	28
/api/hr/employee-statutory/submit	hr	hr.employee.statutory.capture	requirePermission	z.object({ id: z.string().uuid(), idempotencyKey: z.string().min(1).max(200) })	netlify/functions/routes/hrStatutoryProfile.ts	73
/api/hr/employees/audit	hr	hr.audit.view	requirePermission	z.object({ employeeId: z.string().min(1), limit: z.number().int().positive().max(200).optional() })	netlify/functions/routes/hr.ts	833
/api/hr/employees/change-request	hr	hr.view	requirePermission	z.object({     employeeId: z.string().min(1), changeType: z.enum(GENERIC_CHANGE_TYPES as unknown as [string, ...string[]]),     requestedValue: z.record(z.string(), z.unknown()), reason: z.string().max(500).optional(),   })	netlify/functions/routes/hr.ts	1253
/api/hr/employees/contact/update	hr	hr.view	requirePermission,userCan	z.object({     employeeId: z.string().min(1),     mode:       z.enum(['direct', 'request']).optional(),     work:       z.object({ email: z.string().max(160).nullable().optional(), phone: z.string().max(60).nullable().optional() }).optional(),     personal:   z.object({ personalEmail: z.string().max(160).nullable().optional() }).optional(),     emergency:  z.object({       name:         z.string().max(160).nullable().optional(),       phone:        z.string().max(60).nullable().optional(),       relationship: z.string().max(80).nullable().optional(),     }).optional(),     reason: z.string().max(500).optional(),   })	netlify/functions/routes/hr.ts	613
/api/hr/employees/create	hr	hr.employees.create	requirePermission	z.object({     identity: z.object({       username:       z.string().min(1).max(80),       password:       z.string().min(6).max(200),       fullName:       z.string().min(1).max(200),       firstName:      z.string().max(120).optional(),       lastName:       z.string().max(120).optional(),       email:          z.string().max(160).optional(),       personalEmail:  z.string().max(160).optional(),       phone:          z.string().max(60).optional(),       employeeNumber: z.string().max(40).optional(),       dateOfBirth:    z.string().max(20).optional(),       nationality:    z.string().max(80).optional(),       preferredName:  z.string().max(160).optional(),       governmentId:   z.string().max(80).optional(),     }),     employment: z.object({       employmentType:   z.enum(EMPLOYMENT_TYPES).optional(),       contractorFlag:   z.boolean().optional(),       startDate:        z.string().optional(),       position:         z.string().max(160).optional(),       positionTitle:    z.string().max(120).optional(),       probationEndDate: z.string().max(20).optional(),       employeeGrade:    z.string().max(60).optional(),       workSchedule:     z.string().max(60).optional(),     }).optional(),     assignment: z.object({       departmentId: z.string().nullable().optional(),       siteId:       z.string().nullable().optional(),       positionId:   z.string().uuid().nullable().optional(),       supervisorId: z.string().nullable().optional(),       costCenter:   z.string().max(60).nullable().optional(),       effectiveDate: z.string().max(20).optional(),     }).optional(),     access:    z.object({       role:                   z.string().max(60).optional(),       permissionProfile:      z.string().max(60).optional(),       selfServiceProfile:     z.string().max(60).optional(),       requireMfa:             z.boolean().optional(),       onboardingRequirements: z.record(z.string(), z.boolean()).optional(),     }).optional(),     createLogin:  z.boolean().optional(),     recordStatus: z.string().max(40).optional(),     statutory: z.record(z.string(), z.unknown()).optional(),     onboarding: z.object({       createOnboardingCase: z.boolean().optional(),       packageKey:           z.string().optional(),     }).optional(),   })	netlify/functions/routes/hr.ts	318
/api/hr/employees/dashboard-stats	hr	hr.employees.view	requirePermission	z.object({ siteId: z.string().optional(), departmentId: z.string().optional() })	netlify/functions/routes/hr.ts	421
/api/hr/employees/documents/commit	hr	hr.employee_documents.upload	requirePermission	z.object({     employeeId: z.string().min(1), documentType: z.string().min(1).max(80), title: z.string().min(1).max(200),     filePath: z.string().min(1), fileName: z.string().min(1), mimeType: z.string().nullable().optional(),     // Bucket file_size_limit (migration 20260804000000) is authoritative; this is a friendly early reject.     fileSize: z.number().int().max(HR_DOC_MAX_BYTES, `File exceeds the ${Math.round(HR_DOC_MAX_BYTES / 1048576)} MB limit.`).nullable().optional(),     confidentiality: z.enum(['internal', 'confidential', 'restricted_hr', 'legal', 'medical']).default('internal'),     expiryDate: z.string().nullable().optional(),   })	netlify/functions/routes/hr.ts	1466
/api/hr/employees/documents/list	hr	hr.employee_documents.view	requirePermission,userCan	z.object({ employeeId: z.string().min(1) })	netlify/functions/routes/hr.ts	1441
/api/hr/employees/documents/upload-url	hr	hr.employee_documents.upload	requirePermission	z.object({ fileName: z.string().min(1), mimeType: z.string().min(1) })	netlify/functions/routes/hr.ts	1455
/api/hr/employees/get	hr	hr.view	requirePermission,userCan	z.object({ employeeId: z.string().min(1) })	netlify/functions/routes/hr.ts	217
/api/hr/employees/import/commit	hr	hr.employees.import.commit	requirePermission	z.object({ batchId: z.string().uuid() })	netlify/functions/routes/hrEmployeeImport.ts	427
/api/hr/employees/import/map-fields	hr	hr.employees.import.map	requirePermission	z.object({ batchId: z.string().uuid(), mapping: z.record(z.string(), z.string()) })	netlify/functions/routes/hrEmployeeImport.ts	260
/api/hr/employees/import/report	hr	hr.employees.import.report.download	requirePermission	z.object({ batchId: z.string().uuid() })	netlify/functions/routes/hrEmployeeImport.ts	490
/api/hr/employees/import/resolve-row	hr	hr.employees.import.validate	requirePermission	z.object({     batchId: z.string().uuid(), rowId: z.string().uuid(),     action: z.enum(['edit', 'ignore', 'skip', 'assign']),     patch: z.record(z.string(), z.string()).optional(),   })	netlify/functions/routes/hrEmployeeImport.ts	326
/api/hr/employees/import/set-policy	hr	hr.employees.import.map	requirePermission	z.object({ batchId: z.string().uuid(), policy: PolicySchema })	netlify/functions/routes/hrEmployeeImport.ts	271
/api/hr/employees/import/upload	hr	hr.employees.import.upload	requirePermission	z.object({     fileName:   z.string().min(1).max(255),     fileType:   z.enum(['csv']),     fileBase64: z.string().min(1),     importMode: z.enum(['create', 'update', 'create_update']).optional(),     defaultSiteId:       z.string().nullable().optional(),     defaultDepartmentId: z.string().nullable().optional(),   })	netlify/functions/routes/hrEmployeeImport.ts	214
/api/hr/employees/import/validate	hr	hr.employees.import.validate	requirePermission	z.object({ batchId: z.string().uuid() })	netlify/functions/routes/hrEmployeeImport.ts	282
/api/hr/employees/list	hr	hr.view	requirePermission	z.object({     // Legacy single-value filters (kept for existing picker/dropdown callers).     status: z.string().optional(), departmentId: z.string().optional(),     employmentType: z.string().optional(), workerType: z.enum(['employee', 'contractor']).optional(),     search: z.string().optional(), limit: z.number().int().positive().max(500).optional(),     // Server-backed register filters (multi-select) + sort + pagination.     statuses: z.array(z.string()).optional(),     departmentIds: z.array(z.string()).optional(),     employmentTypes: z.array(z.string()).optional(),     trainingStatuses: z.array(z.enum(TRAINING_STATUSES)).optional(),     sortBy: z.enum(EMPLOYEE_SORT_COLS).optional(),     sortDir: z.enum(['asc', 'desc']).optional(),     page: z.number().int().positive().optional(),     pageSize: z.number().int().positive().max(200).optional(),   })	netlify/functions/routes/hr.ts	85
/api/hr/employees/photo/decide	hr	hr.employees.photo_approve	requirePermission	z.object({ employeeId: z.string().min(1), approve: z.boolean(), reason: z.string().max(500).optional() })	netlify/functions/routes/hr.ts	263
/api/hr/employees/status-change	hr	hr.employees.status_change	requirePermission	z.object({     employeeId: z.string().min(1),     newStatus:  z.enum(HR_STATUSES),     reason:     z.string().max(500).optional(),     effectiveDate: z.string().optional(),   })	netlify/functions/routes/hr.ts	718
/api/hr/employees/statutory/get	hr	hr.employees.statutory.view	requirePermission	z.object({ employeeId: z.string().min(1) })	netlify/functions/routes/hr.ts	538
/api/hr/employees/statutory/update	hr	hr.employees.statutory.update	requirePermission	z.object({     employeeId:             z.string().min(1),     nisNumber:              z.string().nullable().optional(),     nisStatus:              z.enum(NIS_STATUSES).optional(),     nisEffectiveDate:       z.string().nullable().optional(),     birFileNumber:          z.string().nullable().optional(),     payeApplicable:         z.boolean().optional(),     td1Received:            z.boolean().optional(),     td1EffectiveYear:       z.number().int().nullable().optional(),     hsApplicable:           z.boolean().optional(),     hsExemptionReason:      z.string().nullable().optional(),     hsEffectiveDate:        z.string().nullable().optional(),     hsVerificationRequired: z.boolean().optional(),     markVerified:           z.boolean().optional(),   })	netlify/functions/routes/hr.ts	548
/api/hr/employees/supervisor-change	hr	hr.employees.supervisor_change	requirePermission	z.object({     employeeId: z.string().min(1), supervisorId: z.string().nullable(), reason: z.string().max(500).optional(),   })	netlify/functions/routes/hr.ts	791
/api/hr/employees/training-summary	hr	hr.view	requirePermission	z.object({ employeeId: z.string().min(1) })	netlify/functions/routes/hr.ts	812
/api/hr/employees/transfer	hr	hr.employees.transfer	requirePermission	z.object({     employeeId:   z.string().min(1),     departmentId: z.string().nullable().optional(),     siteId:       z.string().nullable().optional(),     positionId:   z.string().uuid().nullable().optional(),     reason:       z.string().max(500).optional(),   })	netlify/functions/routes/hr.ts	753
/api/hr/employees/update	hr	employees.edit	requirePermission	z.object({     employeeId:     z.string().min(1),     firstName:      z.string().max(120).optional(),     lastName:       z.string().max(120).nullable().optional(),     displayName:    z.string().max(160).nullable().optional(),     personalEmail:  z.string().max(160).nullable().optional(),     phone:          z.string().max(60).nullable().optional(),     position:       z.string().max(160).nullable().optional(),     employmentType: z.enum(EMPLOYMENT_TYPES).optional(),     startDate:      z.string().nullable().optional(),     endDate:        z.string().nullable().optional(),     contractorFlag: z.boolean().optional(),   })	netlify/functions/routes/hr.ts	671
/api/hr/employees/workflow-summary	workflow	hr.employees.view	requirePermission	z.object({ employeeId: z.string().min(1) })	netlify/functions/routes/hr.ts	499
/api/hr/leave/accruals/run	hr	hr.leave.accruals.run	requirePermission		netlify/functions/routes/hrLeave.ts	174
/api/hr/leave/balances/adjust	hr	hr.leave.balances.adjust	requirePermission		netlify/functions/routes/hrLeave.ts	165
/api/hr/leave/balances/get	hr	hr.leave.balances.view	requirePermission		netlify/functions/routes/hrLeave.ts	154
/api/hr/leave/calendar/get	hr	hr.leave.calendar.view	requirePermission		netlify/functions/routes/hrLeave.ts	181
/api/hr/leave/reports/export	hr	hr.leave.reports.export	requirePermission		netlify/functions/routes/hrLeave.ts	205
/api/hr/leave/reports/list	hr	hr.leave.reports.view	requirePermission		netlify/functions/routes/hrLeave.ts	193
/api/hr/leave/reports/run	hr	hr.leave.reports.view	requirePermission		netlify/functions/routes/hrLeave.ts	198
/api/hr/leave/request/approve	hr	hr.leave.approve	requirePermission		netlify/functions/routes/hrLeave.ts	141
/api/hr/leave/request/cancel	hr	hr.leave.cancel_own	requirePermission		netlify/functions/routes/hrLeave.ts	119
/api/hr/leave/request/get	hr	hr.leave.view	requirePermission		netlify/functions/routes/hrLeave.ts	95
/api/hr/leave/request/list	hr	hr.leave.view	requirePermission		netlify/functions/routes/hrLeave.ts	80
/api/hr/leave/request/list-all	hr	hr.leave.view_all	requirePermission		netlify/functions/routes/hrLeave.ts	86
/api/hr/leave/request/reject	hr	hr.leave.approve	requirePermission		netlify/functions/routes/hrLeave.ts	147
/api/hr/leave/request/submit	hr	hr.leave.submit	requirePermission		netlify/functions/routes/hrLeave.ts	65
/api/hr/leave/request/update	hr	hr.leave.submit	requirePermission		netlify/functions/routes/hrLeave.ts	112
/api/hr/leave/stats	hr	hr.leave.view	requirePermission		netlify/functions/routes/hrLeave.ts	188
/api/hr/leave/types/create	hr	hr.leave.types.manage	requirePermission		netlify/functions/routes/hrLeave.ts	45
/api/hr/leave/types/get	hr	hr.leave.view	requirePermission		netlify/functions/routes/hrLeave.ts	38
/api/hr/leave/types/list	hr	hr.leave.view	requirePermission		netlify/functions/routes/hrLeave.ts	31
/api/hr/leave/types/retire	hr	hr.leave.types.manage	requirePermission		netlify/functions/routes/hrLeave.ts	59
/api/hr/leave/types/update	hr	hr.leave.types.manage	requirePermission		netlify/functions/routes/hrLeave.ts	52
/api/hr/offboarding/cancel	hr	hr.offboarding.cancel	requirePermission	z.object({ caseId: z.string().uuid(), reason: z.string().trim().min(1, 'A reason is required to cancel an offboarding case.').max(500) })	netlify/functions/routes/hrOffboarding.ts	112
/api/hr/offboarding/complete	hr	hr.offboarding.complete	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOffboarding.ts	104
/api/hr/offboarding/dashboard-stats	hr	hr.offboarding.view	requirePermission		netlify/functions/routes/hrOffboarding.ts	58
/api/hr/offboarding/finalize	hr	hr.offboarding.finalize	requirePermission	z.object({ caseId: z.string().uuid(), exitDate: z.string().nullable().optional() })	netlify/functions/routes/hrOffboarding.ts	120
/api/hr/offboarding/get	hr	hr.offboarding.view	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOffboarding.ts	47
/api/hr/offboarding/list	hr	hr.offboarding.view	requirePermission	z.object({ status: z.string().optional() })	netlify/functions/routes/hrOffboarding.ts	39
/api/hr/offboarding/mark-ready	hr	hr.offboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOffboarding.ts	88
/api/hr/offboarding/pause	hr	hr.offboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid(), reason: z.string().max(500).nullable().optional() })	netlify/functions/routes/hrOffboarding.ts	72
/api/hr/offboarding/reassign-owner	hr	hr.offboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid(), ownerId: z.string().nullable() })	netlify/functions/routes/hrOffboarding.ts	96
/api/hr/offboarding/resume	hr	hr.offboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOffboarding.ts	80
/api/hr/offboarding/start	hr	hr.offboarding.start	requirePermission	z.object({     employeeId: z.string().min(1), reason: z.enum(REASONS), ownerId: z.string().nullable().optional(),     lastWorkingDay: z.string().nullable().optional(), noticePeriodDays: z.number().int().nullable().optional(),     packageKey: z.string().nullable().optional(),   })	netlify/functions/routes/hrOffboarding.ts	27
/api/hr/offboarding/task/complete	hr	hr.offboarding.task.manage	requirePermission	z.object({ taskId: z.string().uuid() })	netlify/functions/routes/hrOffboarding.ts	64
/api/hr/onboarding/accept-invite	hr			z.object({ token: z.string().min(1), password: z.string().min(8).max(200) })	netlify/functions/routes/hrOnboarding.ts	738
/api/hr/onboarding/actions/case/add	hr	hr.onboarding.custom_actions.case_add	requirePermission	z.object({     caseId: z.string().uuid(), sourceTemplateId: nuuid,     actionName: z.string().min(1).max(200).optional(), actionType: ActionType.optional(), description: nstr, instructions: nstr,     ownerType: OwnerType.optional(), ownerRole: nstr, ownerEmployeeId: nstr,     dueDate: nstr, priority: Priority.optional(), blocksOnboarding: z.boolean().optional(), requiresEvidence: z.boolean().optional(),     documentTypeId: nstr, trainingRequirementId: nstr, workflowTemplateId: nstr, notificationTemplateId: nstr,     externalSystemKey: nstr, externalActionUrl: nstr,   })	netlify/functions/routes/hrOnboarding.ts	580
/api/hr/onboarding/actions/case/cancel	hr	hr.onboarding.custom_actions.case_cancel	requirePermission	z.object({ id: z.string().uuid(), reason: z.string().trim().min(1, 'A reason is required to cancel a custom action.').max(500) })	netlify/functions/routes/hrOnboarding.ts	611
/api/hr/onboarding/actions/case/complete	hr	hr.onboarding.custom_actions.case_complete	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	603
/api/hr/onboarding/actions/case/list	hr	hr.onboarding.view	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	572
/api/hr/onboarding/actions/case/update	hr	hr.onboarding.custom_actions.case_update	requirePermission	z.object({ id: z.string().uuid(), status: z.enum(['open', 'in_progress', 'completed', 'cancelled', 'blocked']).optional() })	netlify/functions/routes/hrOnboarding.ts	595
/api/hr/onboarding/actions/templates/create	hr	hr.onboarding.custom_actions.create	requirePermission	z.object({     packageKey: z.string().min(1), actionName: z.string().min(1).max(200), actionType: ActionType,     description: nstr, instructions: nstr, ownerType: OwnerType.optional(), ownerRole: nstr, ownerEmployeeId: nstr, ownerDepartmentId: nuuid,     dueOffsetDays: z.number().int().optional(), priority: Priority.optional(), isRequired: z.boolean().optional(), blocksOnboarding: z.boolean().optional(), requiresEvidence: z.boolean().optional(),     documentTypeId: nuuid, trainingRequirementId: nuuid, workflowTemplateId: nuuid, notificationTemplateId: nuuid,     externalSystemKey: nstr, externalActionUrl: nstr, displayOrder: z.number().int().optional(),   })	netlify/functions/routes/hrOnboarding.ts	536
/api/hr/onboarding/actions/templates/list	hr	hr.onboarding.custom_actions.view	requirePermission	z.object({ packageKey: z.string().min(1), includeInactive: z.boolean().optional() })	netlify/functions/routes/hrOnboarding.ts	528
/api/hr/onboarding/actions/templates/retire	hr	hr.onboarding.custom_actions.retire	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	564
/api/hr/onboarding/actions/templates/update	hr	hr.onboarding.custom_actions.update	requirePermission	z.object({     id: z.string().uuid(), actionName: z.string().min(1).max(200).optional(), actionType: ActionType.optional(),     description: nstr, instructions: nstr, ownerType: OwnerType.optional(), ownerRole: nstr, ownerEmployeeId: nstr, ownerDepartmentId: nuuid,     dueOffsetDays: z.number().int().nullable().optional(), priority: Priority.optional(), isRequired: z.boolean().optional(), blocksOnboarding: z.boolean().optional(), requiresEvidence: z.boolean().optional(),     documentTypeId: nuuid, trainingRequirementId: nuuid, workflowTemplateId: nuuid, notificationTemplateId: nuuid,     externalSystemKey: nstr, externalActionUrl: nstr, displayOrder: z.number().int().optional(),   })	netlify/functions/routes/hrOnboarding.ts	550
/api/hr/onboarding/activity/recent	hr	hr.onboarding.view	requirePermission	z.object({ limit: z.number().int().positive().max(50).optional() })	netlify/functions/routes/hrOnboarding.ts	719
/api/hr/onboarding/audit	hr	hr.onboarding.audit.view	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	510
/api/hr/onboarding/blocker/escalate	hr	hr.onboarding.case.manage	requirePermission	z.object({ blockerId: z.string().uuid(), note: z.string().trim().min(1, 'An escalation reason is required.').max(500), newOwnerId: z.string().nullable().optional() })	netlify/functions/routes/hrOnboarding.ts	405
/api/hr/onboarding/blocker/notify-owner	hr	hr.onboarding.case.manage	requirePermission	z.object({ blockerId: z.string().uuid(), message: z.string().max(500).nullable().optional() })	netlify/functions/routes/hrOnboarding.ts	421
/api/hr/onboarding/blocker/resolve	hr	hr.onboarding.case.manage	requirePermission	z.object({ blockerId: z.string().uuid(), note: z.string().trim().min(1, 'A resolution note is required.').max(500) })	netlify/functions/routes/hrOnboarding.ts	397
/api/hr/onboarding/blocker/waive	hr	hr.onboarding.case.manage	requirePermission	z.object({ blockerId: z.string().uuid(), reason: z.string().min(1).max(500) })	netlify/functions/routes/hrOnboarding.ts	413
/api/hr/onboarding/blockers/list	hr	hr.onboarding.view	requirePermission	BlockerListSchema	netlify/functions/routes/hrOnboarding.ts	257
/api/hr/onboarding/cancel	hr	hr.onboarding.cancel	requirePermission	z.object({ caseId: z.string().uuid(), reason: z.string().trim().min(1, 'A reason is required to cancel an onboarding case.').max(500) })	netlify/functions/routes/hrOnboarding.ts	157
/api/hr/onboarding/communications/list	communications	hr.onboarding.view	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	459
/api/hr/onboarding/communications/preview	communications	hr.onboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid(), communicationType: CommType, subject: nstr, body: nstr, recipientUserId: nstr })	netlify/functions/routes/hrOnboarding.ts	465
/api/hr/onboarding/communications/resend	communications	hr.onboarding.case.manage	requirePermission	z.object({ id: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	477
/api/hr/onboarding/communications/send	communications	hr.onboarding.case.manage	requirePermission	z.object({ caseId: z.string().uuid(), communicationType: CommType, subject: nstr, body: nstr, recipientUserId: nstr, channel: z.enum(['email', 'in_app', 'sms', 'manual']).optional() })	netlify/functions/routes/hrOnboarding.ts	471
/api/hr/onboarding/complete	hr	hr.onboarding.complete	requirePermission	z.object({ caseId: z.string().uuid() })	netlify/functions/routes/hrOnboarding.ts	357
/api/hr/onboarding/dashboard-stats	hr	hr.onboarding.view	requirePermission	DashSchema	netlify/functions/routes/hrOnboarding.ts	221
/api/hr/onboarding/get	hr	hr.onboarding.view	requirePermission	z.object({ caseId: z.string().uuid().optional(), employeeId: z.string().optional() })	netlify/functions/routes/hrOnboarding.ts	174
/api/hr/onboarding/handoff/accept	workflow	hr.onboarding.case.manage	requirePermission	HandoffAction	netlify/functions/routes/hrOnboarding.ts	438
/api/hr/onboarding/handoff/cancel	workflow	hr.onboarding.case.manage	requirePermission	HandoffAction	netlify/functions/routes/hrOnboarding.ts	450
/api/hr/onboarding/handoff/complete	workflow	hr.onboarding.case.manage	requirePermission	HandoffAction	netlify/functions/routes/hrOnboarding.ts	444
/api/hr/onboarding/handoff/retry	workflow	hr.onboarding.case.manage	requirePermission	HandoffAction	netlify/functions/routes/hrOnboarding.ts	432
/api/hr/onboarding/handoffs/list	workflow	hr.onboarding.view	requirePermission	HandoffListSchema	netlify/functions/routes/hrOnboarding.ts	248
/api/hr/onboarding/intake-preview	hr	hr.onboarding.view	requirePermission	z.object({ employeeId: z.string().min(1), packageKey: z.string().min(1) })	netlify/functions/routes/hrOnboarding.ts	50
/api/hr/onboarding/list	hr	hr.onboarding.view	requirePermission	CaseListSchema	netlify/functions/routes/hrOnboarding.ts	230
