symbol	kind	module	exported	tags	file	line	container
selectCaseRow	function	hr	true		src/store/onboardingCase.ts	30	
SupabaseClient	type	communications	false		src/store/realtime.ts	35	
SupabaseChannel	type	communications	false		src/store/realtime.ts	36	
RealtimeStatus	type	communications	true		src/store/realtime.ts	40	
RealtimeState	interface	communications	true		src/store/realtime.ts	42	
RealtimeCallback	type	communications	false		src/store/realtime.ts	55	
_handlers	variable	communications	false		src/store/realtime.ts	56	
onRealtimeEvent	function	communications	true		src/store/realtime.ts	68	
_fire	function	communications	false		src/store/realtime.ts	74	
_client	variable	communications	false		src/store/realtime.ts	84	
_channel	variable	communications	false		src/store/realtime.ts	85	
_retryTimer	variable	communications	false		src/store/realtime.ts	86	
_retryDelay	variable	communications	false		src/store/realtime.ts	87	
MAX_DELAY	variable	communications	false		src/store/realtime.ts	88	
_clearTimer	function	communications	false		src/store/realtime.ts	90	
_teardown	function	communications	false		src/store/realtime.ts	94	
useRealtimeStore	variable	communications	true	hook	src/store/realtime.ts	112	
connect	method	communications	false		src/store/realtime.ts	116	useRealtimeStore
PgEvent	type	communications	false		src/store/realtime.ts	134	connect
pg	function	communications	false		src/store/realtime.ts	135	connect
disconnect	method	communications	false		src/store/realtime.ts	196	useRealtimeStore
selectRealtimeStatus	function	communications	true		src/store/realtime.ts	206	
selectIsConnected	function	communications	true		src/store/realtime.ts	207	
SessionState	interface	platform	true		src/store/session.ts	38	
payloadToState	function	platform	false		src/store/session.ts	118	
stateFromPersisted	function	platform	false		src/store/session.ts	144	
LOGGED_OUT	object	platform	false		src/store/session.ts	165	
_permBoundaryTimer	variable	platform	false		src/store/session.ts	194	
MAX_TIMEOUT_MS	variable	platform	false		src/store/session.ts	195	
_persisted	variable	platform	false		src/store/session.ts	198	
useSessionStore	variable	platform	true	hook	src/store/session.ts	200	
login	method	platform	false		src/store/session.ts	229	useSessionStore
verify	method	platform	false		src/store/session.ts	270	useSessionStore
setPreAuthToken	method	platform	false		src/store/session.ts	275	useSessionStore
setProfileImage	method	platform	false		src/store/session.ts	279	useSessionStore
setColorScheme	method	platform	false		src/store/session.ts	286	useSessionStore
setLayoutMode	method	platform	false		src/store/session.ts	292	useSessionStore
refreshTokens	method	platform	false		src/store/session.ts	298	useSessionStore
setPermissionOverrides	method	platform	false		src/store/session.ts	304	useSessionStore
setPasskeyCount	method	platform	false		src/store/session.ts	331	useSessionStore
expire	method	platform	false		src/store/session.ts	335	useSessionStore
logout	method	platform	false		src/store/session.ts	341	useSessionStore
selectIsAdmin	function	platform	true		src/store/session.ts	353	
selectIsSuperAdmin	function	platform	true		src/store/session.ts	354	
selectIsManager	function	platform	true		src/store/session.ts	355	
selectUserId	function	platform	true		src/store/session.ts	356	
selectRole	function	platform	true		src/store/session.ts	357	
selectFullName	function	platform	true		src/store/session.ts	358	
selectPermissions	function	platform	true		src/store/session.ts	359	
selectTrustedDeviceUsed	function	platform	true		src/store/session.ts	361	
bodyTheme	function	platform	false	test	src/store/theme.test.ts	17	
flush	function	platform	false	test	src/store/theme.test.ts	18	
setSession	function	platform	false	test	src/store/theme.test.ts	19	
mySetTheme	function	platform	false	test	src/store/theme.test.ts	21	
okThreads	variable	platform	false	test	src/store/theme.test.ts	22	
prefsWith	function	platform	false	test	src/store/theme.test.ts	23	
SectionId	type	platform	true		src/store/ui.ts	37	
UiState	interface	platform	true		src/store/ui.ts	39	
applyThemeToDom	function	platform	false		src/store/ui.ts	76	
readInitialTheme	function	platform	false		src/store/ui.ts	82	
themeIntentSeq	variable	platform	false		src/store/ui.ts	89	
useUiStore	variable	platform	true	hook	src/store/ui.ts	93	
navigateTo	method	platform	false		src/store/ui.ts	101	useUiStore
setSidebarOpen	method	platform	false		src/store/ui.ts	106	useUiStore
toggleSidebar	method	platform	false		src/store/ui.ts	110	useUiStore
setTheme	method	platform	false		src/store/ui.ts	114	useUiStore
toggleTheme	method	platform	false		src/store/ui.ts	133	useUiStore
hydrateTheme	method	platform	false		src/store/ui.ts	138	useUiStore
setSectionLoading	method	platform	false		src/store/ui.ts	145	useUiStore
setGlobalLoading	method	platform	false		src/store/ui.ts	149	useUiStore
initUserTheme	function	platform	true		src/store/ui.ts	163	
resetThemeToDefault	function	platform	true		src/store/ui.ts	175	
selectActiveSection	function	platform	true		src/store/ui.ts	181	
selectSectionLoading	function	platform	true		src/store/ui.ts	182	
selectTheme	function	platform	true		src/store/ui.ts	183	
selectSidebarOpen	function	platform	true		src/store/ui.ts	184	
BroadcastChannelStub	class	platform	false		src/test-setup.ts	35	
postMessage	method	platform	false		src/test-setup.ts	37	BroadcastChannelStub
close	method	platform	false		src/test-setup.ts	38	BroadcastChannelStub
addEventListener	method	platform	false		src/test-setup.ts	39	BroadcastChannelStub
removeEventListener	method	platform	false		src/test-setup.ts	40	BroadcastChannelStub
dispatchEvent	method	platform	false		src/test-setup.ts	41	BroadcastChannelStub
_g	variable	platform	false		src/test-setup.ts	44	
observe	method	platform	false		src/test-setup.ts	49	
unobserve	method	platform	false		src/test-setup.ts	50	
disconnect	method	platform	false		src/test-setup.ts	51	
observe	method	platform	false		src/test-setup.ts	56	
unobserve	method	platform	false		src/test-setup.ts	57	
disconnect	method	platform	false		src/test-setup.ts	58	
BarRowProps	interface	platform	true		src/ui/charts/BarRow.tsx	11	
BarRow	function	platform	true	component	src/ui/charts/BarRow.tsx	18	
ProgressBarProps	interface	platform	true		src/ui/charts/ProgressBar.tsx	10	
ProgressBar	function	platform	true	component	src/ui/charts/ProgressBar.tsx	17	
SparklineProps	interface	platform	true		src/ui/charts/Sparkline.tsx	11	
Sparkline	function	platform	true	component	src/ui/charts/Sparkline.tsx	18	
ButtonVariant	type	platform	true		src/ui/components/Button.tsx	18	
ButtonProps	interface	platform	false		src/ui/components/Button.tsx	20	
VARIANT_CLASS	object	platform	false		src/ui/components/Button.tsx	33	
Button	function	platform	true	component	src/ui/components/Button.tsx	41	
MiniCard	function	platform	true	component,ui-tile	src/ui/components/Card.tsx	13	
RecordRow	function	platform	true	component	src/ui/components/Card.tsx	23	
Record	variable	platform	true	component	src/ui/components/Card.tsx	36	
ChartCardProps	interface	platform	true	ui-tile	src/ui/components/ChartCard.tsx	12	
ChartCard	function	platform	true	component,ui-tile	src/ui/components/ChartCard.tsx	23	
DetailItem	interface	platform	true		src/ui/components/DetailGrid.tsx	21	
DetailGridProps	interface	platform	true		src/ui/components/DetailGrid.tsx	28	
DetailGrid	function	platform	true	component	src/ui/components/DetailGrid.tsx	40	
DrawerDetail	interface	platform	true		src/ui/components/Drawer.tsx	27	
DrawerProps	interface	platform	true		src/ui/components/Drawer.tsx	29	
Drawer	function	platform	true	component	src/ui/components/Drawer.tsx	54	
HseDrawer	variable	platform	true	component	src/ui/components/Drawer.tsx	127	
DetailDrawer	variable	platform	true	component	src/ui/components/Drawer.tsx	128	
EmptyTone	type	platform	true		src/ui/components/EmptyState.tsx	13	
EmptyStateProps	interface	platform	true		src/ui/components/EmptyState.tsx	15	
EmptyState	function	platform	true	component	src/ui/components/EmptyState.tsx	29	
initialsOf	function	platform	false		src/ui/components/EntityHead.tsx	13	
EntityHeadProps	interface	platform	true		src/ui/components/EntityHead.tsx	18	
EntityHead	function	platform	true	component	src/ui/components/EntityHead.tsx	29	
PanelStatItem	interface	platform	true		src/ui/components/EntityHead.tsx	54	
PanelStats	function	platform	true	component	src/ui/components/EntityHead.tsx	61	
Field	function	platform	true	component	src/ui/components/Field.tsx	17	
TextInput	function	platform	true	component	src/ui/components/Field.tsx	26	
SelectInput	function	platform	true	component	src/ui/components/Field.tsx	37	
TextareaInput	function	platform	true	component	src/ui/components/Field.tsx	53	
FormGrid	function	platform	true	component	src/ui/components/Field.tsx	65	
PillTone	type	platform	true		src/ui/components/InfoCard.tsx	21	
InfoCard	function	platform	true	component,ui-tile	src/ui/components/InfoCard.tsx	23	
FieldList	function	platform	true	component	src/ui/components/InfoCard.tsx	35	
FieldRow	function	platform	true	component	src/ui/components/InfoCard.tsx	39	
MiniTable	function	platform	true	component	src/ui/components/InfoCard.tsx	51	
Pill	function	platform	true	component	src/ui/components/InfoCard.tsx	73	
PanelEmpty	function	platform	true	component	src/ui/components/InfoCard.tsx	77	
ActivityEntry	interface	platform	true		src/ui/components/InfoCard.tsx	81	
ActivityList	function	platform	true	component	src/ui/components/InfoCard.tsx	84	
Callout	function	platform	true	component	src/ui/components/InfoCard.tsx	106	
KpiTone	type	platform	true	ui-tile	src/ui/components/KpiTile.tsx	28	
KpiTileLink	interface	platform	true	ui-tile	src/ui/components/KpiTile.tsx	30	
KpiTileProps	interface	platform	true	ui-tile	src/ui/components/KpiTile.tsx	35	
KpiTile	function	platform	true	component,ui-tile	src/ui/components/KpiTile.tsx	56	
MENU_LUCIDE	object	platform	false		src/ui/components/Menu.tsx	26	
menuLucide	function	platform	false		src/ui/components/Menu.tsx	37	
MenuItem	interface	platform	true		src/ui/components/Menu.tsx	39	
MenuProps	interface	platform	true		src/ui/components/Menu.tsx	50	
Menu	function	platform	true	component	src/ui/components/Menu.tsx	58	
toggle	function	platform	false		src/ui/components/Menu.tsx	65	Menu
onKey	function	platform	false		src/ui/components/Menu.tsx	83	Menu
CardProps	interface	platform	true	ui-tile	src/ui/components/MetricCard.tsx	22	
Card	function	platform	true	component,ui-tile	src/ui/components/MetricCard.tsx	40	
MetricCard	variable	platform	true	component,ui-tile	src/ui/components/MetricCard.tsx	63	
MetricCardItem	interface	platform	true	ui-tile	src/ui/components/MetricRow.tsx	16	
MetricRowProps	interface	platform	true		src/ui/components/MetricRow.tsx	18	
useFlip	function	platform	false	hook	src/ui/components/MetricRow.tsx	31	
setNode	function	platform	false		src/ui/components/MetricRow.tsx	34	useFlip
MetricRow	function	platform	true	component	src/ui/components/MetricRow.tsx	59	
ReorderableRow	function	platform	true	component	src/ui/components/MetricRow.tsx	100	
ModalProps	interface	platform	true		src/ui/components/Modal.tsx	18	
Modal	function	platform	true	component	src/ui/components/Modal.tsx	38	
HseModal	variable	platform	true	component	src/ui/components/Modal.tsx	76	
ModalSection	function	platform	true	component	src/ui/components/Modal.tsx	84	
ModuleTab	interface	platform	true		src/ui/components/ModuleTabs.tsx	16	
withCounts	function	platform	true		src/ui/components/ModuleTabs.tsx	29	
ModuleTabsProps	interface	platform	true		src/ui/components/ModuleTabs.tsx	33	
TabBar	function	platform	true	component	src/ui/components/ModuleTabs.tsx	51	
ModuleTabs	function	platform	true	component	src/ui/components/ModuleTabs.tsx	76	
AreaTabs	variable	platform	true	component	src/ui/components/ModuleTabs.tsx	129	
AreaTab	type	platform	true		src/ui/components/ModuleTabs.tsx	130	
MENU_ICON_COLOR	variable	platform	true	component	src/ui/components/NewMenu.tsx	25	
NewMenuItem	interface	platform	true		src/ui/components/NewMenu.tsx	27	
NewMenuProps	interface	platform	true		src/ui/components/NewMenu.tsx	38	
NewMenu	function	platform	true	component	src/ui/components/NewMenu.tsx	50	
PageMetaChip	interface	platform	true		src/ui/components/PageHeader.tsx	16	
PageHeaderProps	interface	platform	true		src/ui/components/PageHeader.tsx	18	
PageHeader	function	platform	true	component	src/ui/components/PageHeader.tsx	39	
HeroStatDef	interface	platform	true		src/ui/components/PageHero.tsx	23	
HeroFooterItem	interface	platform	true		src/ui/components/PageHero.tsx	33	
HeroMetric	interface	platform	true		src/ui/components/PageHero.tsx	45	
HeroBadge	interface	platform	true		src/ui/components/PageHero.tsx	46	
PageHeroProps	interface	platform	true		src/ui/components/PageHero.tsx	48	
StatCard	function	platform	false	component,ui-tile	src/ui/components/PageHero.tsx	70	
PageHero	function	platform	true	component	src/ui/components/PageHero.tsx	106	
HeroFooter	function	platform	true	component	src/ui/components/PageHero.tsx	142	
AreaHero	variable	platform	true	component	src/ui/components/PageHero.tsx	174	
DEFAULT_PAGE_SIZE	variable	platform	true	component	src/ui/components/Pagination.tsx	14	
PaginationState	interface	platform	true		src/ui/components/Pagination.tsx	16	
usePagination	function	platform	true	hook	src/ui/components/Pagination.tsx	26	
pageWindow	function	platform	false		src/ui/components/Pagination.tsx	36	
PaginationProps	interface	platform	true		src/ui/components/Pagination.tsx	44	
Pagination	function	platform	true	component	src/ui/components/Pagination.tsx	54	
PanelTabsProps	interface	platform	true		src/ui/components/PanelTabs.tsx	14	
PanelTabs	function	platform	true	component	src/ui/components/PanelTabs.tsx	25	
PersonSearchOption	interface	platform	true		src/ui/components/PersonSearchSelect.tsx	14	
initialsOf	function	platform	false		src/ui/components/PersonSearchSelect.tsx	22	
PersonSearchSelectProps	interface	platform	true		src/ui/components/PersonSearchSelect.tsx	27	
PersonSearchSelect	function	platform	true	component	src/ui/components/PersonSearchSelect.tsx	35	
pick	function	platform	false		src/ui/components/PersonSearchSelect.tsx	48	PersonSearchSelect
Column	interface	platform	true		src/ui/components/RegisterTable.tsx	15	
RegisterTableProps	interface	platform	false		src/ui/components/RegisterTable.tsx	21	
RegisterTable	function	platform	true	component	src/ui/components/RegisterTable.tsx	38	
CardDragProps	interface	platform	true	ui-tile	src/ui/components/reorder.tsx	18	
CardReorder	interface	platform	true	ui-tile	src/ui/components/reorder.tsx	26	
useCardReorder	function	platform	true	hook,ui-tile	src/ui/components/reorder.tsx	40	
moveLive	function	platform	false		src/ui/components/reorder.tsx	50	useCardReorder
commit	function	platform	false		src/ui/components/reorder.tsx	61	useCardReorder
dragHandlers	function	platform	false		src/ui/components/reorder.tsx	68	useCardReorder
dragClass	function	platform	false		src/ui/components/reorder.tsx	76	useCardReorder
ArrangeControls	function	platform	true	component	src/ui/components/reorder.tsx	89	
setDefault	function	platform	false		src/ui/components/reorder.tsx	96	ArrangeControls
SectionHeadProps	interface	platform	true		src/ui/components/SectionHead.tsx	16	
SectionHead	function	platform	true	component	src/ui/components/SectionHead.tsx	26	
SidePanelSection	interface	platform	true		src/ui/components/SidePanel.tsx	24	
SidePanelProps	interface	platform	true		src/ui/components/SidePanel.tsx	41	
SidePanel	function	platform	true	component	src/ui/components/SidePanel.tsx	50	
SizeValue	type	platform	false		src/ui/components/Skeleton.tsx	30	
dim	function	platform	false		src/ui/components/Skeleton.tsx	32	
SkeletonProps	interface	platform	true		src/ui/components/Skeleton.tsx	35	
Skeleton	function	platform	true	component	src/ui/components/Skeleton.tsx	45	
SkeletonTextProps	interface	platform	true		src/ui/components/Skeleton.tsx	58	
SkeletonText	function	platform	true	component	src/ui/components/Skeleton.tsx	67	
TableSkeletonProps	interface	platform	true		src/ui/components/Skeleton.tsx	77	
TableSkeleton	function	platform	true	component	src/ui/components/Skeleton.tsx	86	
ListSkeletonProps	interface	platform	true		src/ui/components/Skeleton.tsx	112	
ListSkeleton	function	platform	true	component	src/ui/components/Skeleton.tsx	118	
SkeletonFieldsProps	interface	platform	true		src/ui/components/Skeleton.tsx	134	
SkeletonFields	function	platform	true	component	src/ui/components/Skeleton.tsx	140	
SkeletonStatGridProps	interface	platform	true		src/ui/components/Skeleton.tsx	153	
SkeletonStatGrid	function	platform	true	component	src/ui/components/Skeleton.tsx	159	
SparkDef	interface	platform	true		src/ui/components/SparkCard.tsx	14	
SparkCard	function	platform	true	component,ui-tile	src/ui/components/SparkCard.tsx	28	
SpinnerProps	interface	platform	true		src/ui/components/Spinner.tsx	14	
Spinner	function	platform	true	component	src/ui/components/Spinner.tsx	23	
StatStatus	interface	platform	true		src/ui/components/StatsCard.tsx	30	
StatsCardProps	interface	platform	true	ui-tile	src/ui/components/StatsCard.tsx	37	
StatsCard	function	platform	true	component,ui-tile	src/ui/components/StatsCard.tsx	70	
StatusPillProps	interface	platform	false		src/ui/components/StatusPill.tsx	17	
StatusPill	function	platform	true	component	src/ui/components/StatusPill.tsx	24	
StepperStep	interface	platform	true		src/ui/components/Stepper.tsx	15	
StepperProps	interface	platform	true		src/ui/components/Stepper.tsx	22	
Stepper	function	platform	true	component	src/ui/components/Stepper.tsx	37	
SystemActionsPanelProps	interface	platform	true		src/ui/components/SystemActionsPanel.tsx	16	
SystemActionsPanel	function	platform	true	component	src/ui/components/SystemActionsPanel.tsx	27	
TabDef	interface	platform	true		src/ui/components/Tabs.tsx	14	
TabsProps	interface	platform	false		src/ui/components/Tabs.tsx	19	
Tabs	function	platform	true	component	src/ui/components/Tabs.tsx	28	
ToolbarProps	interface	platform	false		src/ui/components/Toolbar.tsx	14	
Toolbar	function	platform	true	component	src/ui/components/Toolbar.tsx	19	
SearchInputProps	interface	platform	false		src/ui/components/Toolbar.tsx	27	
SearchInput	function	platform	true	component	src/ui/components/Toolbar.tsx	35	
FilterSelectProps	interface	platform	false		src/ui/components/Toolbar.tsx	49	
FilterSelect	function	platform	true	component	src/ui/components/Toolbar.tsx	58	
WizardStep	type	platform	true		src/ui/components/Wizard.tsx	19	
WizardProps	interface	platform	true		src/ui/components/Wizard.tsx	21	
WIDTH	object	platform	false		src/ui/components/Wizard.tsx	42	
Wizard	function	platform	true	component	src/ui/components/Wizard.tsx	44	
next	function	platform	false		src/ui/components/Wizard.tsx	52	Wizard
back	function	platform	false		src/ui/components/Wizard.tsx	56	Wizard
WizardStepDef	interface	platform	true		src/ui/components/WizardShell.tsx	18	
WizardInfoRow	interface	platform	true		src/ui/components/WizardShell.tsx	19	
WizardInfoPanel	interface	platform	true		src/ui/components/WizardShell.tsx	20	
WizardShellProps	interface	platform	true		src/ui/components/WizardShell.tsx	22	
WizardShell	function	platform	true	component	src/ui/components/WizardShell.tsx	44	
DtAlign	type	platform	true		src/ui/DataTable.tsx	17	
DtRowStatus	type	platform	true		src/ui/DataTable.tsx	19	
DtColumn	interface	platform	true		src/ui/DataTable.tsx	21	
DtAction	interface	platform	true		src/ui/DataTable.tsx	35	
DtActiveFilter	interface	platform	true		src/ui/DataTable.tsx	43	
DataTableProps	interface	platform	true		src/ui/DataTable.tsx	45	
ACT_ICON	object	platform	false		src/ui/DataTable.tsx	84	
DtActionMenu	function	platform	false	component	src/ui/DataTable.tsx	92	
pageWindow	function	platform	false		src/ui/DataTable.tsx	119	
DataTable	function	platform	true	component	src/ui/DataTable.tsx	130	
colStyle	function	platform	false		src/ui/DataTable.tsx	138	DataTable
RGBA	interface	platform	false		src/ui/examples/ColorField.tsx	17	
PRESETS	array	platform	false		src/ui/examples/ColorField.tsx	19	
clamp	function	platform	false		src/ui/examples/ColorField.tsx	24	
parseColor	function	platform	false		src/ui/examples/ColorField.tsx	26	
toHex	function	platform	false		src/ui/examples/ColorField.tsx	45	
format	function	platform	false		src/ui/examples/ColorField.tsx	49	
cssOf	function	platform	false		src/ui/examples/ColorField.tsx	54	
CHECKER	variable	platform	false	component	src/ui/examples/ColorField.tsx	56	
ColorField	function	platform	true	component	src/ui/examples/ColorField.tsx	58	
onDoc	function	platform	false		src/ui/examples/ColorField.tsx	67	ColorField
emit	function	platform	false		src/ui/examples/ColorField.tsx	72	ColorField
ThemeEditor	function	platform	true	component	src/ui/examples/ThemeEditor.tsx	24	
valueOf	function	platform	false		src/ui/examples/ThemeEditor.tsx	46	ThemeEditor
setToken	function	platform	false		src/ui/examples/ThemeEditor.tsx	50	ThemeEditor
revertToken	function	platform	false		src/ui/examples/ThemeEditor.tsx	56	ThemeEditor
save	function	platform	false		src/ui/examples/ThemeEditor.tsx	62	ThemeEditor
resetAll	function	platform	false		src/ui/examples/ThemeEditor.tsx	75	ThemeEditor
applyImport	function	platform	false		src/ui/examples/ThemeEditor.tsx	81	ThemeEditor
TokenRow	function	platform	false	component	src/ui/examples/ThemeEditor.tsx	163	
Section	function	platform	false	component	src/ui/examples/UIKitPage.tsx	36	
DEMO_PEOPLE	array	platform	false		src/ui/examples/UIKitPage.tsx	48	
Demo	function	platform	false	component	src/ui/examples/UIKitPage.tsx	55	
Grid	function	platform	false	component	src/ui/examples/UIKitPage.tsx	68	
SAMPLE_TABS	variable	platform	false	component	src/ui/examples/UIKitPage.tsx	74	
DRAWER_TABS	array	platform	false		src/ui/examples/UIKitPage.tsx	83	
TABLE_COLS	array	platform	false		src/ui/examples/UIKitPage.tsx	88	
TONES	variable	platform	false	component	src/ui/examples/UIKitPage.tsx	92	
UIKitPage	function	platform	true	component	src/ui/examples/UIKitPage.tsx	96	
cap	function	platform	false		src/ui/examples/UIKitPage.tsx	115	UIKitPage
ActivityItem	interface	platform	true		src/ui/hrfin/ActivityFeed.tsx	9	
ActivityFeed	function	platform	true	component	src/ui/hrfin/ActivityFeed.tsx	15	
DonutRingProps	interface	platform	true		src/ui/hrfin/charts/DonutRing.tsx	9	
DonutRing	function	platform	true	component	src/ui/hrfin/charts/DonutRing.tsx	15	
HBarItem	interface	platform	true		src/ui/hrfin/charts/HorizontalBars.tsx	9	
HorizontalBars	function	platform	true	component	src/ui/hrfin/charts/HorizontalBars.tsx	25	
TrendPeriod	type	platform	true		src/ui/hrfin/charts/TrendArea.tsx	17	
TrendAreaProps	interface	platform	true		src/ui/hrfin/charts/TrendArea.tsx	19	
PERIODS	array	platform	false		src/ui/hrfin/charts/TrendArea.tsx	36	
TrendArea	function	platform	true	component	src/ui/hrfin/charts/TrendArea.tsx	38	
px	function	platform	false		src/ui/hrfin/charts/TrendArea.tsx	80	TrendArea
py	function	platform	false		src/ui/hrfin/charts/TrendArea.tsx	82	TrendArea
fmt	function	platform	false		src/ui/hrfin/charts/TrendArea.tsx	117	TrendArea
DeadlineItem	interface	platform	true		src/ui/hrfin/DeadlineList.tsx	9	
DeadlineList	function	platform	true	component	src/ui/hrfin/DeadlineList.tsx	16	
IcoX	function	platform	false	component	src/ui/hrfin/EntityPicker.tsx	29	
IcoDown	function	platform	false	component	src/ui/hrfin/EntityPicker.tsx	34	
IcoUp	function	platform	false	component	src/ui/hrfin/EntityPicker.tsx	39	
EntityOption	interface	platform	true		src/ui/hrfin/EntityPicker.tsx	47	
EntityPickerProps	interface	platform	true		src/ui/hrfin/EntityPicker.tsx	56	
EntityPicker	function	platform	true	component	src/ui/hrfin/EntityPicker.tsx	77	
handler	function	platform	false		src/ui/hrfin/EntityPicker.tsx	100	EntityPicker
HrfinChip	interface	platform	true		src/ui/hrfin/HrfinPageHeader.tsx	9	
HrfinPageHeaderProps	interface	platform	true		src/ui/hrfin/HrfinPageHeader.tsx	15	
HrfinPageHeader	function	platform	true	component	src/ui/hrfin/HrfinPageHeader.tsx	22	
HrfinTone	type	platform	true		src/ui/hrfin/HrfinPill.tsx	8	
CLS	object	platform	false		src/ui/hrfin/HrfinPill.tsx	10	
HrfinPill	function	platform	true	component	src/ui/hrfin/HrfinPill.tsx	12	
HrfinColumn	interface	platform	true		src/ui/hrfin/HrfinTable.tsx	12	
HrfinTab	interface	platform	true		src/ui/hrfin/HrfinTable.tsx	19	
HrfinFilter	interface	platform	true		src/ui/hrfin/HrfinTable.tsx	20	
HrfinTableProps	interface	platform	true		src/ui/hrfin/HrfinTable.tsx	22	
pageWindow	function	platform	false		src/ui/hrfin/HrfinTable.tsx	54	
HrfinTable	function	platform	true	component	src/ui/hrfin/HrfinTable.tsx	64	
HrfinWizardModalProps	interface	platform	true		src/ui/hrfin/HrfinWizardModal.tsx	12	
HrfinWizardModal	function	platform	true	component	src/ui/hrfin/HrfinWizardModal.tsx	26	
HrfinIconName	type	platform	true		src/ui/hrfin/icon.tsx	12	
PATHS	object	platform	false		src/ui/hrfin/icon.tsx	17	
HrfinIcon	function	platform	true	component	src/ui/hrfin/icon.tsx	42	
InsightAction	interface	platform	true		src/ui/hrfin/InsightBanner.tsx	11	
InsightBannerProps	interface	platform	true		src/ui/hrfin/InsightBanner.tsx	13	
InsightBanner	function	platform	true	component	src/ui/hrfin/InsightBanner.tsx	20	
KpiVisual	type	platform	true	ui-tile	src/ui/hrfin/KpiCard.tsx	10	
KpiTone	type	platform	true	ui-tile	src/ui/hrfin/KpiCard.tsx	11	
KpiCardProps	interface	platform	true	ui-tile	src/ui/hrfin/KpiCard.tsx	13	
Sparkline	function	platform	false	component	src/ui/hrfin/KpiCard.tsx	27	
MiniBars	function	platform	false	component	src/ui/hrfin/KpiCard.tsx	34	
KpiCard	function	platform	true	component,ui-tile	src/ui/hrfin/KpiCard.tsx	38	
QuickAction	interface	platform	true		src/ui/hrfin/QuickActionStrip.tsx	10	
QuickActionStrip	function	platform	true	component	src/ui/hrfin/QuickActionStrip.tsx	20	
RailCardProps	interface	platform	true	ui-tile	src/ui/hrfin/RailCard.tsx	9	
RailCard	function	platform	true	component,ui-tile	src/ui/hrfin/RailCard.tsx	18	
RowActionItem	interface	platform	true		src/ui/hrfin/RowActionMenu.tsx	12	
RowActionMenu	function	platform	true	component	src/ui/hrfin/RowActionMenu.tsx	22	
InfoTipProps	interface	platform	true		src/ui/InfoTip.tsx	12	
InfoTip	function	platform	true	component	src/ui/InfoTip.tsx	22	
ModulePageLayoutProps	interface	widgets	true		src/ui/layouts/ModulePageLayout.tsx	24	
ModulePageLayout	function	widgets	true	component	src/ui/layouts/ModulePageLayout.tsx	33	
RegisterLayoutProps	interface	widgets	false		src/ui/layouts/RegisterLayout.tsx	17	
RegisterLayout	function	widgets	true	component	src/ui/layouts/RegisterLayout.tsx	30	
SplitLayout	function	widgets	true	component	src/ui/layouts/SplitLayout.tsx	11	
CsvColumn	interface	platform	true		src/ui/lib/exportCsv.ts	13	
csvField	function	platform	false		src/ui/lib/exportCsv.ts	21	
toCsv	function	platform	true		src/ui/lib/exportCsv.ts	27	
exportCsv	function	platform	true		src/ui/lib/exportCsv.ts	37	
FOCUSABLE	variable	platform	false		src/ui/lib/useOverlayA11y.ts	15	
useOverlayA11y	function	platform	true	hook	src/ui/lib/useOverlayA11y.ts	18	
focusables	function	platform	false		src/ui/lib/useOverlayA11y.ts	26	useOverlayA11y
onKey	function	platform	false		src/ui/lib/useOverlayA11y.ts	34	useOverlayA11y
IconNode	type	platform	false		src/ui/LucideIcon.tsx	11	
LucideName	type	platform	true		src/ui/LucideIcon.tsx	12	
LucideIcon	function	platform	true	component	src/ui/LucideIcon.tsx	14	
Tone	type	platform	true		src/ui/status/statusTokens.ts	31	
ToneVisual	interface	platform	false		src/ui/status/statusTokens.ts	33	
TONE	object	platform	true		src/ui/status/statusTokens.ts	43	
toneClass	function	platform	true		src/ui/status/statusTokens.ts	53	
toneColor	function	platform	true		src/ui/status/statusTokens.ts	57	
toneTint	function	platform	true		src/ui/status/statusTokens.ts	61	
toneFromText	function	platform	true		src/ui/status/statusTokens.ts	68	
toneFromPpeStatus	function	platform	true		src/ui/status/statusTokens.ts	78	
toneFromWorkflowStatus	function	platform	true		src/ui/status/statusTokens.ts	102	
toneFromPriority	function	platform	true		src/ui/status/statusTokens.ts	118	
colorFromSeverity	function	platform	true		src/ui/status/statusTokens.ts	130	
statusLabel	function	platform	true		src/ui/status/statusTokens.ts	140	
toggle	function	platform	false		src/ui/table/FilterBar.tsx	10	
useFilterDropdowns	function	platform	true	hook	src/ui/table/FilterBar.tsx	16	
close	function	platform	false		src/ui/table/FilterBar.tsx	20	useFilterDropdowns
onKey	function	platform	false		src/ui/table/FilterBar.tsx	21	useFilterDropdowns
TableSearch	function	platform	true	component	src/ui/table/FilterBar.tsx	30	
FilterDropdownProps	interface	platform	true		src/ui/table/FilterBar.tsx	47	
FilterDropdown	function	platform	true	component	src/ui/table/FilterBar.tsx	57	
AdvSection	type	platform	true		src/ui/table/FilterBar.tsx	96	
AdvTab	interface	platform	true		src/ui/table/FilterBar.tsx	101	
sectionActive	function	platform	false		src/ui/table/FilterBar.tsx	103	
AdvSectionView	function	platform	false	component	src/ui/table/FilterBar.tsx	109	
AdvancedFilterProps	interface	platform	true		src/ui/table/FilterBar.tsx	146	
AdvancedFilter	function	platform	true	component	src/ui/table/FilterBar.tsx	153	
ActiveChip	interface	platform	true		src/ui/table/FilterBar.tsx	200	
ActiveFilters	function	platform	true	component	src/ui/table/FilterBar.tsx	201	
